date,revenue,facebook_spend,facebook_impressions,facebook_cpm,facebook_revenue,google_spend,google_impressions,google_cpm,google_revenue,tiktok_spend,tiktok_impressions,tiktok_cpm,tiktok_revenue,pinterest_spend,pinterest_impressions,pinterest_cpm,pinterest_revenue,email_spend,email_impressions,email_cpm,email_revenue,is_preflight,promo,new_year_sale,new_year_sale_revenue,summer_sale,summer_sale_revenue,black_friday,black_friday_revenue,seasonality_revenue,total_revenue
2024-03-05,1456.9080807351588,886.5037386105431,87006.40498612214,10.188948029193297,7690.453148513061,1294.5529080378749,121999.1619380242,10.611162302045239,11090.53863132419,874.1272525541783,144670.34152707257,6.042200794767603,2600.9959531752665,492.87895236552436,94160.93181726258,5.2344315508904575,2452.9582068260697,282.4056281001566,117740.46190372069,2.3985435723115027,2335.726425545863,False,0,0,0.0,0,0.0,0,0.0,110.46021743299491,27738.040663552612
2024-03-06,1490.2030174390766,844.8864405628485,83665.27320263711,10.098412498056815,7596.437836393451,1686.9384549388626,155009.25409191675,10.882824156669697,11260.143502843628,539.5615646766522,89605.07448940324,6.021551432787003,2434.1214508441126,628.2443086654552,118182.37837557455,5.315888183168415,2486.548942151624,327.2623767580746,133422.8669918644,2.4528207505691646,2433.181054031422,False,0,0,0.0,0,0.0,0,0.0,106.84395361228724,27807.4797573156
2024-03-07,1527.6230646273243,1002.5167016675863,96106.97996221294,10.431257980031763,7605.122625291226,1725.7131733013252,158167.78941200266,10.910648620156845,11440.502768722194,914.3134208040811,151253.1590913894,6.044921152698963,2556.0324191200907,407.3931718364653,78572.8476816197,5.184910358438816,2451.576911990218,339.3993193792966,137575.390065979,2.467006048222186,2526.416799679067,False,0,0,0.0,0,0.0,0,0.0,103.01223124773303,28210.286820677855
2024-03-08,1448.5464434520673,979.1062064964927,94294.06621136423,10.38353998120925,7599.3154548802295,1241.6394162551137,117399.23530405413,10.576213831711698,11175.317320068021,917.5516841916839,151783.30429549326,6.045142372216282,2654.9805922991386,464.04731022466433,88940.0120866647,5.217531449990005,2436.303303729904,260.14512176453184,109742.61203953944,2.3705023684947784,2429.303788781817,False,0,0,0.0,0,0.0,0,0.0,91.30579129371232,27835.07269450489
2024-03-09,1451.2752398198381,943.0272016535206,91477.52727919901,10.308840102064659,7572.813125617971,1913.863259467551,173238.75546597308,11.047546805099653,11522.731532826205,1034.247850641662,170856.6794698792,6.0533065131000185,2812.21235472019,602.8785469157286,113742.10249722372,5.300399180949236,2463.5755682839417,320.3065114664679,131026.35813150315,2.4445960036910725,2485.311818260598,False,0,0,0.0,0,0.0,0,0.0,84.90781068328404,28392.827450212026
2024-03-10,1483.4835301838104,826.5549575115191,82179.50931744602,10.057920330464281,7478.682693803632,1719.714683158813,157680.3516059568,10.906334655166042,11664.05104218468,902.4465272018264,149310.0020915496,6.0441130169463815,2848.1059230563915,564.5584634424742,106981.08785403856,5.27718005833647,2477.70236774603,284.4883090228397,118481.05154970606,2.401129170460553,2451.426771191057,False,0,0,0.0,0,0.0,0,0.0,79.90309982656542,28483.355427992166
2024-03-11,1541.0520572793253,1079.5786734172038,101998.86142504691,10.584222787727136,7542.9062056514485,1045.152819061845,100005.8503520533,10.450916775194305,11189.802284701847,699.5199223446615,115988.35408009976,6.0309496405267025,2739.1098979621793,587.5479978151956,111044.94671698422,5.291082711873917,2497.686749480686,211.3989400469206,91654.32612152476,2.306480763020679,2270.319105409665,False,0,0,0.0,0,0.0,0,0.0,75.68406469366823,27856.56036517882
2024-03-12,1408.7983143292151,732.1562106001163,74380.17501504927,9.843432210961856,7392.771875927844,1416.1991223218886,132439.34789970465,10.693190088751916,11112.824600763084,1010.1033491969656,166915.4365449085,6.05158737924876,2862.7243020278156,537.205311341248,102115.65327285104,5.260753803394333,2501.3836352134954,281.711882236005,117493.48539836318,2.397680869546573,2293.6189374513096,False,0,0,0.0,0,0.0,0,0.0,62.3643589208209,27634.48602463359
2024-03-13,1476.1461465708403,483.63538549568716,52386.367372190514,9.23208479144188,7090.91201320252,1577.7544504248945,146016.6264100406,10.80530682851335,11186.417319059732,692.138873845432,114773.13055341889,6.030495731083066,2745.6985135535137,663.4161766319512,124293.32870193468,5.337504301802683,2541.9622660219825,343.52734088289856,138979.56270076393,2.471783147156285,2435.956933503961,False,0,0,0.0,0,0.0,0,0.0,58.0743112871008,27535.16750319965
2024-03-14,1486.3006142959377,1343.7744946268713,121462.21926797631,11.063312548753663,7338.487848607439,1559.0206825745897,144458.90991832744,10.792139324988755,11234.35185963564,943.2722782608143,155992.44776743976,6.046909909812334,2822.885552898697,411.20954569628356,79275.71314594737,5.187081003475083,2504.4560912694296,336.8162201962432,136694.64270647656,2.4640045398083834,2523.2203442961336,False,0,0,0.0,0,0.0,0,0.0,51.0508585394326,27960.753169542706
2024-03-15,1392.0898629739113,1173.9249142105039,109068.98023811294,10.763141927683385,7469.252008342616,1690.9867959567334,155339.87943517914,10.885722340619914,11388.764130915222,822.4137925106005,136188.9640504919,6.03876972150028,2802.4399811363483,409.72123033350385,79001.68602319346,5.186234002818841,2469.0028234227375,256.0242999837317,108245.00600033846,2.365229671500329,2418.2707804380634,False,0,0,0.0,0,0.0,0,0.0,40.78726895699383,27980.606856185885
2024-03-16,1468.7121808508145,1094.1993609255708,103104.34639176911,10.612543498097589,7542.702296409089,1537.4022210695537,142655.91701398435,10.776995817978193,11391.83327740975,744.6295862364308,123410.47002686077,6.033763473021043,2733.4883881587184,521.6222143922988,99329.06125906501,5.251456198018728,2469.9553426003604,324.8578635604364,132595.83268824944,2.449985470691381,2486.7040723392665,False,0,0,0.0,0,0.0,0,0.0,35.56052819339474,28128.956085961392
2024-03-17,1490.566101645579,884.7535974544771,86866.76516939604,10.185179518647299,7486.762387748892,1459.1274116242391,136078.9775052317,10.722651201344757,11326.394635447923,1073.2479744402658,177217.23150842186,6.056115228215052,2900.7676043878328,583.2140939826764,110280.61069398612,5.288455425777585,2489.1788870104892,337.5193324642008,136934.5401032439,2.464822478022878,2560.5092767068763,False,0,0,0.0,0,0.0,0,0.0,28.47229616845971,28282.651189116048
2024-03-18,1445.2036693574123,1094.2292454481997,103106.60214266606,10.61260115946932,7558.578874521905,1935.251571261385,174925.60367170023,11.06328365110838,11671.720898834348,211.57906117691402,35228.96553425375,6.005826681773892,2447.6951145570765,679.2672961768031,127030.09658452115,5.3472941802011755,2535.1566622440523,283.76038024408587,118222.34939688996,2.4002261982754223,2503.083961861369,False,0,0,0.0,0,0.0,0,0.0,20.210787096157773,28181.64996847232
2024-03-19,1458.5777520965437,1240.786897153325,113994.95530058723,10.884577250647279,7705.745889110864,1492.380480826755,138882.38749821624,10.74564246561446,11599.082949494066,853.5696830379015,141300.12975773434,6.040827312058287,2525.739748820644,468.3431832221942,89720.2697334726,5.2200376192969244,2515.5922561520706,293.6758326657483,121733.01453103135,2.4124583934532113,2483.0431325486343,False,0,0,0.0,0,0.0,0,0.0,12.94994260723111,28300.731670830057
2024-03-20,1406.3443214189547,1108.9963576693299,104219.36529495602,10.640981688294765,7765.3099923920145,1509.599653579179,140328.61317256372,10.757604022800445,11550.824989690485,729.9283572257623,120992.51339760324,6.032839030519897,2503.8948046136393,370.0289148684521,71657.06487292674,5.163886010746378,2467.0970499892137,271.43811383463645,113819.07888618638,2.384820862116285,2422.513364550975,False,0,0,0.0,0,0.0,0,0.0,5.345093048785684,28121.329615704068
2024-03-21,1420.1878263163833,1079.206196842092,101970.64862962076,10.583498402192184,7802.298548889092,1652.1068784206198,152156.32993303044,10.85795693907557,11631.30129737079,582.4267838120699,96684.77497814437,6.023976204565068,2386.2629878974376,377.04512723835876,72960.4547618784,5.167801221482567,2424.031525750996,256.9629134979752,108586.60419839363,2.3664329075848984,2349.0612280628307,False,0,0,0.0,0,0.0,0,0.0,-1.7472053043326665,28011.3962089832
2024-03-22,1437.9302628813991,906.9343485516191,88631.08168724144,10.232689608279637,7735.191520484747,1411.5640814405037,132044.98195790255,10.690024418273815,11493.087779014997,907.7705404060687,150181.8648139006,6.044475087128141,2513.6269829872804,450.8613981248932,86539.91800050678,5.209866250650399,2406.584371579582,323.811664215712,132235.5335277909,2.448749255037861,2435.6549449150043,False,0,0,0.0,0,0.0,0,0.0,-8.908960184572486,28013.166901678436
2024-03-23,1433.7557630040797,1140.5191588214323,106582.40193049876,10.700820568532059,7809.801872353261,1601.4737841777933,147982.66347567568,10.822036491058508,11537.815834342542,655.7604969745506,108780.58697160623,6.028286068595277,2443.8946160324954,525.9915777290522,100111.48023744008,5.254058540354494,2413.026774208709,267.51924649411933,112409.00392178737,2.3798738282589493,2380.7448278252723,False,0,0,0.0,0,0.0,0,0.0,-15.881013188981404,28003.15867457738
2024-03-24,1379.9302751931932,1059.3932024835326,100466.33025838822,10.544758624694376,7831.250167531958,1351.7414100389708,126930.68311365446,10.649445641355399,11358.740508153898,661.78040665258,109772.59718260846,6.028648530121755,2392.6410233973293,463.24396248128824,88794.00901426027,5.217063263884071,2400.0903186268333,243.1473471449609,103529.17666332827,2.3485876637043486,2289.9006879106255,False,0,0,0.0,0,0.0,0,0.0,-21.87673510269983,27630.67624571114
2024-03-25,1413.0133392709186,1116.526672787534,104785.36873433233,10.655368075464054,7883.251045746639,1516.1670717097686,140879.2298231533,10.762176039811006,11347.296903218525,822.553997635346,136211.97417199129,6.038778915256956,2461.049611288579,477.57869559361984,91394.92646430637,5.225439902073063,2392.3745702976253,304.3494380659285,125480.93209945035,2.425463637971029,2354.2545867117487,False,0,0,0.0,0,0.0,0,0.0,-28.97716295411557,27822.262893579915
2024-03-26,1312.9763981275214,554.1977755740528,58880.69095158879,9.412215899940943,7584.131486547931,1303.3496495173536,122760.43375861358,10.617017304452975,11149.69723095133,582.7743284231631,96742.14811310443,6.023996156688835,2352.4934563707443,560.715850424943,106299.57070257489,5.274864674607391,2410.1285084732044,327.95440148564546,133660.6189120128,2.4536352154820853,2447.6751609381636,False,0,0,0.0,0,0.0,0,0.0,-32.84908164622319,27224.253159762673
2024-03-27,1454.189796470461,1000.0305375240507,95914.9816745012,10.426218303599036,7592.528401412783,1551.7212659668771,143850.78350448952,10.787019911632589,11196.087436511305,812.3786921073569,134541.81123598173,6.038113242599897,2422.293391518204,488.245516722215,93324.3914507566,5.231703192834018,2404.9707950515253,255.8492374721565,108181.26217975172,2.3650051064022786,2364.47886634384,False,0,0,0.0,0,0.0,0,0.0,-42.70775846066131,27391.84092884746
2024-03-28,1343.5030195351,1015.6387351814752,97118.30155458205,10.457748116719996,7609.209253033681,1266.8086450212409,119591.71734663426,10.592779108183727,10985.246660165252,688.3018998789628,114141.32096752866,6.030260505525193,2393.5214285174316,599.7649675198969,113195.14774729457,5.29850421555929,2433.425605895214,308.4980598480943,126929.20474980443,2.43047343167546,2415.473107176049,False,0,0,0.0,0,0.0,0,0.0,-45.05916686213133,27135.3199074606
2024-03-29,1449.402719985469,994.3062001385266,95472.43419041087,10.414589389807277,7611.90418755067,1428.0582356789885,133447.13034312386,10.701303445095567,10945.185136167012,355.37563745501046,59110.7539562031,6.012030191973507,2143.629565765459,202.30806266119282,39854.909780577764,5.076113928622724,2337.1904747650733,220.67649327670898,95162.50801972148,2.3189436456527184,2265.4464795430686,False,0,0,0.0,0,0.0,0,0.0,-54.367082661872224,26698.39148111488
2024-03-30,1368.5135782888722,824.906095696032,82045.43321268317,10.05425973628124,7513.07717734794,1206.6788692090104,114340.43907410056,10.553386701856187,10712.44152011985,876.2619688492581,145020.20244524453,6.042344129123041,2299.751743585779,657.2827182230149,123231.48537163071,5.333723895649227,2386.986918556732,245.20195406509202,104285.34835808915,2.3512598646468668,2212.801995213754,False,0,0,0.0,0,0.0,0,0.0,-56.472374239495416,26437.100558873433
2024-03-31,1423.1202364908186,1175.2498579288654,109167.24204701254,10.765590811781685,7628.122795973707,1373.9475818633214,128834.39595719118,10.66444695653988,10659.925198396524,871.7141134783213,144274.82578974607,6.04203892610263,2420.590582000089,556.5502466091461,105560.03610528701,5.272357486255834,2403.863541161155,301.99124522603626,124655.60083827958,2.4226047060478324,2294.9028996917395,False,0,0,0.0,0,0.0,0,0.0,-63.73914636799998,26766.78610734603
2024-04-01,1425.1009497009034,932.5292266606662,90652.65703829862,10.286838324735417,7592.683356649268,1285.417244232075,121207.51764501036,10.605095040365185,10535.223476832376,992.69918215731,164072.808989757,6.050357693451106,2598.186702023591,489.4134190639389,93535.3395642021,5.232390467006414,2399.478537960944,319.5248574352506,130756.27899406925,2.443667408505433,2388.6939512295558,False,0,0,0.0,0,0.0,0,0.0,-68.49418989570648,26870.87278450093
2024-04-02,1339.5902099105247,906.2780457301733,88579.04524755906,10.231291646882447,7544.945616095272,1379.5983186070323,129317.83110568556,10.668276035959416,10510.654363598813,556.976566336256,92482.19043471936,6.022527837177585,2443.762696851436,547.1336285440127,103885.45797259289,5.266700837843519,2412.7150969833956,346.27439126876294,139911.73733464695,2.474948834639433,2508.6456730482478,False,0,0,0.0,0,0.0,0,0.0,-68.41822156650656,26691.895434921185
2024-04-03,1361.7906864040876,1032.7796643654044,98434.25771085726,10.492075506873958,7576.037480312262,1601.9406288140497,148021.28936028207,10.82236640240949,10682.957879071406,864.7010951150156,143125.24233061122,6.041569474639596,2530.148982095374,601.136143161222,113436.07069821034,5.299338556608749,2441.054642326395,277.8349126431832,116110.63023200915,2.3928464782942003,2454.040691548941,False,0,0,0.0,0,0.0,0,0.0,-73.27635870776776,26972.754003050693
2024-04-04,1425.168607657261,881.8825358454358,86637.528335018,10.17899001498855,7515.225923961712,1295.1449632000044,122050.42940793758,10.611555973073655,10564.003746200275,534.0242016084085,88690.01894377262,6.021243517232387,2374.1146630784433,576.3783091311702,109073.36991492254,5.284317423957347,2460.1924475896467,383.86576546185086,152495.9822761278,2.5172188783752794,2628.5695964014662,False,0,0,0.0,0,0.0,0,0.0,-80.17316808235465,26887.10181680645
2024-04-05,1395.880992908831,981.2567688753248,94461.07737159834,10.387948096496725,7519.153501163938,1545.9711437506937,143371.2653296588,10.782991558287398,10681.245774832714,873.8436971797081,144623.8678475791,6.0421817656036065,2481.052614173937,613.8372885469291,115663.84891124966,5.307079907205356,2489.0822678539557,344.4216475952504,139283.23008549627,2.472814906603142,2674.5816581657773,False,0,0,0.0,0,0.0,0,0.0,-81.52324387546358,27159.47356522369
2024-04-06,1365.8145603949292,1013.3697982988593,96943.67821810371,10.453180825458075,7541.434841651524,1579.7740051862122,146184.29319909704,10.80672875734074,10812.442478751154,870.7369273368278,144114.65688910492,6.041973426803166,2563.8283231481655,464.95410391763005,89104.78118205223,5.218060105749775,2471.5728904452326,298.3615825467935,123382.27480663142,2.41818837441922,2613.9714595789865,False,0,0,0.0,0,0.0,0,0.0,-82.28012793696233,27286.784426033028
2024-04-07,1407.4677735181233,1093.6189634621146,103060.53359681818,10.611423454689723,7607.749555909279,2013.6270570360957,181061.85313111584,11.121210913366323,11287.846282194387,740.6955347791212,122763.5111348565,6.033515398280377,2541.4328441249513,481.1251492203076,92036.98787125175,5.22751950436863,2460.1450914159104,303.77733022340817,125280.84327649418,2.4247707971838373,2582.2351337547198,False,0,0,0.0,0,0.0,0,0.0,-86.9359121130001,27799.94076880437
2024-04-08,1409.5663558499193,1070.7576821688124,101330.057811148,10.567029224086866,7654.760928609183,1133.4547567681861,107883.35479448015,10.506298760614545,10943.87609999397,709.7335380889884,117669.57328823724,6.031580792346907,2502.640006676016,445.08572387886323,85486.18772321111,5.206522079566475,2438.515390677039,358.3911068896901,144002.37210105165,2.488786133593648,2669.4623393251045,False,0,0,0.0,0,0.0,0,0.0,-88.76420202128149,27530.056919109957
2024-04-09,1343.7913291733498,1053.364936744237,100007.20504211198,10.532890468248523,7687.363144410373,1011.6158842229361,96988.05046737989,10.430314655754156,10531.601383493493,757.0283714250486,125449.04688155746,6.034548609522684,2503.9481373968306,390.7094949445567,75492.55567786374,5.175470500849956,2401.603075246632,286.23110511741874,119099.80110647739,2.403287851518097,2585.265404381249,False,0,0,0.0,0,0.0,0,0.0,-85.80710033070098,26967.765373771228
2024-04-10,1346.7624341594421,938.1359270868561,91093.50505089086,10.298603907740198,7649.663664927094,1454.7894016368248,135712.23709217922,10.719662668655992,10573.721328442938,771.6203148373575,127847.40356389011,6.035478964199301,2514.881995879353,362.21003095238325,70201.97821282492,5.159541656423188,2358.3053135091395,284.51579590964366,118490.81719803909,2.4011632516140002,2522.161835584365,False,0,0,0.0,0,0.0,0,0.0,-86.74703300792791,26878.749539494405
2024-04-11,1417.433133659846,877.5955106612272,86294.86053383125,10.169730911346365,7579.3264645031795,1770.5778491106985,161799.74344692222,10.943020127170534,10880.549910455098,728.1347816012998,120697.4580133226,6.032726733324642,2494.0596049814776,634.26210050076,119231.71089133497,5.319575604168021,2399.991436429105,327.0685912101462,133356.26843858993,2.452592555562996,2564.6206714302034,False,0,0,0.0,0,0.0,0,0.0,-91.62910125021655,27244.352120208692
2024-04-12,1418.8621674724868,953.2656058962364,92279.6529382271,10.330181958252073,7560.7583414433775,1447.0769966620298,135059.63732004983,10.714355712601996,10870.740371319096,1005.2924577195851,166129.80986454381,6.0512466639145845,2664.986268177833,481.11574606789287,92035.28623477988,5.2275139867613145,2393.3543843990888,304.35580315403325,125483.15771990544,2.425471343599709,2548.523987368678,False,0,0,0.0,0,0.0,0,0.0,-91.59542193461152,27365.630098245947
2024-04-13,1442.0291711353054,1198.0672100635138,110855.24534301719,10.80749229642998,7684.039855871217,1505.5307590077,139987.20413914594,10.754774111433907,10913.23033142279,1127.7125770063853,186088.06014186842,6.060101739717467,2882.998381351283,464.2389357936095,88974.83449817347,5.217643150582536,2382.038063454874,321.5881498103619,131468.85187864228,2.446116667294068,2572.205297493862,False,0,0,0.0,0,0.0,0,0.0,-92.505336225971,27784.035764503365
2024-04-14,1323.7484607821814,599.6850615329595,62954.5185251985,9.525687362582662,7434.426440576437,1273.4737600690978,120170.96163840599,10.597183734794234,10745.003875780836,596.4590851702208,99000.88408224123,6.024785442064689,2696.713937955331,570.346857793983,108006.4814986332,5.280672510391893,2403.3418743148104,262.18193355356595,110480.82167363561,2.373099055400411,2466.0054780047944,False,0,0,0.0,0,0.0,0,0.0,-83.96844587412566,26985.27162154026
2024-04-15,1414.9090377530847,631.8221884051211,65783.71944935851,9.604537318561155,7229.683799121499,1916.3282568382192,173433.43503502986,11.049358830096178,11150.138014352273,684.0638644424986,113443.40284981747,6.030001280445539,2608.4495577536236,537.156040561708,102106.85950723289,5.260724334819619,2413.3420317968976,319.4991679058813,130747.39999772164,2.443636874702279,2509.629732676817,False,0,0,0.0,0,0.0,0,0.0,-88.307879101216,27237.84429435298
2024-04-16,1393.6454100263209,987.8749651393545,94974.43918389159,10.401482479160622,7264.403071197545,1382.5257391245334,129568.12060168866,10.670261579039336,11048.560547357374,758.6611758762281,125717.46121369695,6.0346523748729,2589.036708452044,551.5225705455559,104666.43878570398,5.269335394841832,2426.9576928283377,290.76158788395145,120704.1391050137,2.408878353632813,2481.6446787746436,False,0,0,0.0,0,0.0,0,0.0,-85.15110918573325,27119.096999450532
2024-04-17,1414.5048043315498,866.4774968178049,85404.0693537005,10.145623075983568,7223.668385584464,1394.722465917517,130609.75346503661,10.67854757333169,10970.919329239781,744.821548703006,123442.03683055895,6.033775590768769,2564.2403426824435,503.434099116014,96063.04029775415,5.240663813633054,2425.257957288385,302.1410783229579,124708.08558542837,2.422786597232969,2485.3108328406547,False,0,0,0.0,0,0.0,0,0.0,-84.17053788673643,26999.73111408054
2024-04-18,1424.2750607349944,809.8199962404296,80815.31045665631,10.020625939125242,7152.165106917168,1211.8399055039872,114792.97299782102,10.556742924734513,10739.530857316522,885.8827685372069,146596.71965040502,6.042991757590527,2640.095431863402,651.213517427457,122179.18323620684,5.3299874837800925,2467.395047082354,306.49931483249395,126232.03112173371,2.428062925937687,2496.830261510103,False,0,0,0.0,0,0.0,0,0.0,-82.09913118255143,26838.19263424199
2024-04-19,1428.3608520004816,575.6146975740531,60809.22886783717,9.465910163490063,6936.514890185244,1679.9116404409972,154434.9053054594,10.87779758804055,10948.625557309655,718.046292773395,119037.58911832745,6.032097071956256,2586.592973382838,560.3892127766171,106241.60909246474,5.27466797202682,2480.028050463308,261.84147832187017,110357.52137163276,2.372665451955105,2411.9850024818124,False,0,0,0.0,0,0.0,0,0.0,-79.3117256094632,26712.795600213874
2024-04-20,1379.9209819029297,888.5021262174927,87165.76108064204,10.193246926341736,6939.9791680661865,1624.0042701670857,149843.73308373234,10.83798592537464,11083.107093537868,835.6812980436883,138366.02368230734,6.039642361642468,2623.8769616273667,431.6778706286715,83034.2763163745,5.198791267643576,2452.961918139319,307.10497959927176,126443.40450732713,2.4287939793765654,2446.21926625279,False,0,0,0.0,0,0.0,0,0.0,-73.37318102582498,26852.692208500637
2024-04-21,1490.1582693738847,1272.406086188904,116302.31116215535,10.94050559678769,7162.867820736642,1635.5496156103982,150794.98564510175,10.84618038599565,11210.031199312856,707.046763411843,117227.35564720724,6.031414421218221,2566.251360767077,546.4900943088974,103770.87435647853,5.266314827719088,2462.4250221389743,331.4800814568125,134870.03803094657,2.457774063804689,2519.788622644063,False,0,0,0.0,0,0.0,0,0.0,-75.39685832521329,27336.125436648286
2024-04-22,1430.9852438570056,999.3588643177752,95863.08914836949,10.424855626872661,7210.588551415673,1308.7057538078943,123223.47012261882,10.620588370913515,11034.995678814525,873.6994340447808,144600.2235182095,6.04217208512652,2633.4540559360057,583.6751728405754,110361.9664765365,5.288734801265685,2482.2890534176368,357.73657443543203,143782.26122973996,2.4880438753416803,2624.016608225432,False,0,0,0.0,0,0.0,0,0.0,-68.42669228516218,27347.902499381114
2024-04-23,1450.5594012106026,706.6397038206595,72225.94557290798,9.78373766124456,7075.53648378264,1714.7535583742972,157276.88137759484,10.902769328554193,11235.274000232035,756.268032101058,125324.05205518419,6.034500318965501,2607.259589761885,378.39811079080624,73211.54365032921,5.168558015906617,2438.626532950202,280.97422739774584,117230.72055927952,2.3967627773444153,2542.181599390882,False,0,0,0.0,0,0.0,0,0.0,-65.06455051661727,27284.37305681163
2024-04-24,1489.7449296787402,944.936139654124,91627.25739438664,10.312827934889313,7099.543397179821,1429.5314737686203,133572.20169557538,10.702312723920414,11164.141811191395,506.0535853850981,84066.14435506723,6.019707330072107,2416.2393350309976,546.5802764251223,103786.93271007822,5.26636891709631,2449.0765193086754,304.1584580349391,125414.14875765314,2.425232408367947,2532.2529222245194,False,0,0,0.0,0,0.0,0,0.0,-62.162156538745364,27088.836758075406
2024-04-25,1530.6765987861224,1002.9296309812362,96138.85707428545,10.432094384129025,7155.313993639903,1825.3845578526434,166203.83649816536,10.98280639191378,11440.149383467327,542.5172785613223,90093.46369396534,6.021716296802355,2289.4951145642876,551.5895247535103,104678.34624137495,5.269375611662942,2460.3190837796037,282.0008026940548,117596.35964151123,2.3980402416684097,2479.436738907341,False,0,0,0.0,0,0.0,0,0.0,-58.86001244819958,27296.530900696387
2024-04-26,1437.4094012458188,1334.7674237817012,120814.52006186542,11.048071234303688,7391.933229690134,2221.4482635426803,196998.50867694928,11.276472489370732,11999.336168348065,395.91261235249124,65831.94111446712,6.013989647731748,2088.7953731749076,509.1313187136493,97087.66178283522,5.244037289233203,2458.100631581048,302.2144479105904,124733.7838211569,2.422875652869675,2483.90012036764,False,0,0,0.0,0,0.0,0,0.0,-50.38952193717631,27809.08540247044
2024-04-27,1450.3518041456741,1095.932510198532,103235.14266445616,10.615886043385704,7473.659328356902,1269.4726350061082,119823.30424668174,10.594538708368692,11686.913599633372,607.0221579401355,100743.88530224099,6.025399517985759,2073.5461973254883,397.4548851288959,76739.44859454132,5.179277313144103,2421.9642683698657,322.97020424863643,131945.5417396995,2.447753823208275,2529.3017074665463,False,0,0,0.0,0,0.0,0,0.0,-45.764252123201196,27589.97265317465
2024-04-28,1457.2657636326924,1024.9165323884536,97831.29286393814,10.476367043558216,7506.924177262477,1004.3882242346508,96335.81010699029,10.425907283274828,11171.69852557488,1123.2910213684368,185368.4256832296,6.059775375597105,2410.602881821685,447.59188142123986,85943.60112858863,5.2079721531746594,2403.657213315777,301.0954350980092,124341.68002556468,2.42151654245064,2516.8630869235085,False,0,0,0.0,0,0.0,0,0.0,-40.75769520656219,27426.253953324464
2024-04-29,1525.3865656906705,897.9425401200612,87917.26282829558,10.213495179823369,7462.280264173383,1258.3605176623082,118856.70398854662,10.587206909116102,10956.403114797426,1043.185783160191,172314.99130088786,6.053946759273149,2624.26661664921,563.2246125034129,106744.59251356774,5.2763760602845,2421.400631125449,328.5400177106135,133861.71908075613,2.4543239095294433,2563.834751631016,False,0,0,0.0,0,0.0,0,0.0,-37.09830235814197,27516.473641709013
2024-04-30,1480.6475190756628,1116.2998335510688,104768.33276487267,10.654935552485457,7548.937785771503,1319.0599536082445,124117.55900514602,10.627504796106692,10823.458751148406,598.1111379773765,99273.5155251506,6.0248812063661354,2492.4832746879492,476.37592499819226,91177.0457795626,5.22473524915382,2411.893024477313,319.1663268005396,130632.34564784508,2.4432411836264425,2578.131502678996,False,0,0,0.0,0,0.0,0,0.0,-30.546303740449872,27305.00555409938
2024-05-01,1542.9452526231582,1048.1783403158427,99611.64276466354,10.522648871399557,7588.533246749644,1575.320398499148,145814.48028964686,10.803593685413965,10932.416299565662,706.8370749125768,117192.841682957,6.03140144706782,2461.8217180788506,478.4477513319322,91552.31493484067,5.225949247405175,2403.650380121484,362.69556967115363,145447.50383744304,2.493652762006244,2675.0260196815952,False,0,0,0.0,0,0.0,0,0.0,-26.103870749959597,27578.289046070437
2024-05-02,1673.1442949289747,845.871142916184,83744.83425127587,10.100576954730757,7504.726627437509,1218.2774221945506,115356.95623566821,10.560935915348473,10711.852608141091,765.3271531780373,126813.15703152999,6.035076888652424,2477.1789443962725,439.79424767196076,84519.48807287138,5.203465587637931,2384.185536600349,288.50358394158184,119905.27533796482,2.40609583797215,2593.917879296311,False,0,0,0.0,0,0.0,0,0.0,-22.09224237177333,27322.91364842873
2024-05-03,1471.4932810183063,1343.1593890777337,121418.0181237942,11.062274033399955,7712.956167585603,1383.359069902175,129639.34914555946,10.670827021423372,10667.748579686264,680.9013043936128,112922.5469731647,6.029808241532353,2432.0554720260516,519.7398790003175,98991.73231116825,5.250336233803643,2390.2532679797146,334.7450202176997,135987.26121684076,2.461591013910681,2630.7718553999753,False,0,0,0.0,0,0.0,0,0.0,-13.989914745526779,27291.28870895039
2024-05-04,1509.9672214186987,754.648470975956,76262.19466851477,9.895446548006523,7560.984543895747,1638.556356798125,151042.45071613308,10.848316807819831,10851.003348233413,1239.4221802301963,204238.58026065957,6.068501742659899,2773.0099410001512,511.818452756138,97570.43202734434,5.245630690788575,2393.5351558370567,307.2036902625519,126477.84452457371,2.428913074992075,2601.126678535834,False,0,0,0.0,0,0.0,0,0.0,-8.828701382559895,27680.79818753834
2024-05-05,1502.972048796091,1052.2035460516004,99918.67371436402,10.530599606030787,7601.759940892063,1548.9814680429527,143622.35562506167,10.785100002723114,10933.693719832565,766.204650455502,126957.37874950227,6.035132876894766,2724.764257900152,421.14957483493293,81103.32241491317,5.192753666494586,2369.028438762981,309.9952882787771,127450.74130891368,2.4322752860841663,2585.863470360497,False,0,0,0.0,0,0.0,0,0.0,-3.368700621511582,27714.71317592284
2024-05-06,1593.4799594672484,674.2438312688781,69460.242700835,9.706902899444847,7408.970441413293,1142.2368914629767,108661.39245984748,10.511892638271277,10643.625710338416,760.8109029166467,126070.83488512432,6.03478912160689,2682.8137631889576,576.0036968668562,109007.15206956341,5.284090868636554,2392.8787631345704,296.8146167942639,122838.46670616246,2.4163002417171455,2548.0526732680273,False,0,0,0.0,0,0.0,0,0.0,2.058403723771267,27271.879714534283
